hab_lbl,P. Min Mass (EU),P. Mass (EU),P. Radius (EU),P. SFlux Min (EU),P. SFlux Mean (EU),P. SFlux Max (EU)
0,18.21791367,1.27,1.12,88.76401,88.76401,88.76402
0,18.21791367,0.53,0.86,209.9377,209.9377,209.9378
0,18.21791367,1.86,1.25,189.7451,189.7451,189.7451
0,18.21791367,13.85,2.15,390.8477,390.8477,390.8478
0,18.21791367,0.66,0.92,188.3518,188.3518,188.3519
0,18.21791367,0.41,0.8,356.1997,356.1997,356.1998
0,18.21791367,2.97,1.43,113.7088,113.7088,113.7088
0,18.21791367,0.66,0.92,180.1144,180.1144,180.1144
0,18.21791367,4.89,1.65,5362.173,5362.174,5362.175
0,18.21791367,7.38,1.84,93.00525,93.00525,93.00526
0,18.21791367,1.92,1.27,353.6752,353.6753,353.6754
0,18.21791367,0.31,0.73,281.1098,281.1098,281.1099
0,18.21791367,0.2,0.64,578.6183,578.6185,578.6186
0,18.21791367,1.92,1.27,1616.926,1616.926,1616.926
0,18.21791367,1.4,1.15,4065.194,4065.194,4065.195
0,18.21791367,17.93,2.28,58.6909,58.6909,58.69092
0,18.21791367,5.96,1.74,2360.894,2360.894,2360.894
0,18.21791367,1.03,1.05,247.4911,247.4912,247.4912
0,18.21791367,1.86,1.25,1926.7,1926.7,1926.7
0,18.21791367,15.1,2.2,18.41521,18.41521,18.41521
0,18.21791367,2.1,1.3,1418.683,1418.684,1418.684
0,18.21791367,2.97,1.43,91.26588,91.26588,91.26591
0,18.21791367,16.81,2.25,31.11411,31.11412,31.11412
0,18.21791367,8.1,1.88,195.9697,195.9697,195.9697
0,18.21791367,2.81,1.41,205.0361,205.0361,205.0361
0,18.21791367,9.09,1.94,23.21798,23.21798,23.21798
0,18.21791367,0.51,0.85,932.2233,932.2234,932.2234
0,18.21791367,1.81,1.24,208.2012,208.2012,208.2013
0,18.21791367,0.68,0.93,342.7459,342.746,342.7461
0,18.21791367,17.18,2.26,34.17074,34.17075,34.17075
0,18.21791367,24.64,2.45,2.65361,2.65361,2.653611
0,18.21791367,6.4,1.77,2.136926,2.136926,2.136926
0,18.21791367,1.49,1.18,206.838,206.838,206.838
0,18.21791367,5.27,1.68,15.68625,15.68625,15.68625
0,18.21791367,9.51,1.96,44.35926,44.35926,44.35927
0,18.21791367,0.41,0.8,656.9221,656.9222,656.9222
0,18.21791367,2.65,1.39,3109.126,3109.126,3109.127
0,18.21791367,0.41,0.8,768.4607,768.4608,768.4608
0,18.21791367,11.88,2.07,103.9849,103.9849,103.985
0,18.21791367,5.68,1.71,21.30547,21.30548,21.30548
0,18.21791367,0.6,0.9,1079.446,1079.446,1079.446
0,18.21791367,0.96,1.03,637.5748,637.5749,637.575
0,18.21791367,1.86,1.25,1234.193,1234.193,1234.193
0,18.21791367,4.65,1.62,55.27092,55.27093,55.27093
0,18.21791367,5.27,1.68,136.844,136.844,136.844
0,18.21791367,0.36,0.76,635.3728,635.3729,635.3729
0,18.21791367,13.55,2.14,433.3474,433.3474,433.3475
0,18.21791367,10.4,2,32.1956,32.1956,32.19561
0,18.21791367,1.18,1.1,130.1683,130.1684,130.1684
0,18.21791367,16.81,2.25,69.56745,69.56746,69.56747
0,18.21791367,0.58,0.88,1261.033,1261.033,1261.033
0,18.21791367,0.99,1.04,1678.386,1678.387,1678.387
0,18.21791367,0.47,0.83,783.4939,783.494,783.4941
0,18.21791367,7.04,1.81,39.43274,39.43274,39.43274
0,18.21791367,1.75,1.23,171.9275,171.9276,171.9276
0,18.21791367,2.04,1.29,2512.428,2512.429,2512.429
0,18.21791367,0.58,0.88,2246.466,2246.467,2246.467
0,18.21791367,0.86,1,50.34126,50.34126,50.34127
0,18.21791367,5.02,1.66,11.80263,11.80263,11.80263
0,18.21791367,1.98,1.28,95.68607,95.68608,95.6861
0,18.21791367,0.68,0.93,498.038,498.038,498.0381
0,18.21791367,10.64,2.02,96.43951,96.43951,96.43952
0,18.21791367,1.07,1.06,13.29211,13.29211,13.29211
0,18.21791367,1.4,1.15,33.57835,33.57835,33.57836
0,18.21791367,0.71,0.94,65.53259,65.53261,65.53262
0,18.21791367,3.99,1.56,80.46981,80.46982,80.46983
0,18.21791367,1.18,1.1,2789.318,2789.319,2789.319
0,18.21791367,4.77,1.64,228.7377,228.7377,228.7377
0,18.21791367,2.04,1.29,426.097,426.097,426.0972
0,18.21791367,1.49,1.18,230.3342,230.3342,230.3342
0,18.21791367,3.22,1.47,261.8409,261.841,261.841
0,18.21791367,15.76,2.22,54.26327,54.26327,54.26328
0,18.21791367,3.99,1.56,632.9891,632.9891,632.9893
0,18.21791367,1.23,1.11,731.9764,731.9766,731.9767
0,18.21791367,0.53,0.86,801.0089,801.0089,801.009
0,18.21791367,2.17,1.31,164.5491,164.5491,164.5492
0,18.21791367,2.51,1.37,78.32957,78.32958,78.3296
0,18.21791367,0.71,0.94,671.3669,671.367,671.3671
0,18.21791367,3.14,1.46,7.357844,7.357844,7.357845
0,18.21791367,1.86,1.25,16.94767,16.94767,16.94767
0,18.21791367,2.17,1.31,19.78047,19.78047,19.78048
0,18.21791367,0.8,0.97,1622.324,1622.324,1622.325
0,18.21791367,14.46,2.17,26.81519,26.81519,26.8152
0,18.21791367,0.77,0.96,210.6802,210.6802,210.6802
0,18.21791367,0.45,0.82,1393.893,1393.893,1393.894
0,18.21791367,4.54,1.61,82.37032,82.37032,82.37034
0,18.21791367,5.27,1.68,110.049,110.049,110.0491
0,18.21791367,5.68,1.71,2.75959,2.75959,2.759591
0,18.21791367,8.1,1.88,9.648586,9.648587,9.648588
0,18.21791367,14.15,2.16,1.771059,1.771059,1.771059
0,18.21791367,1.35,1.14,8.157179,8.15718,8.157181
0,18.21791367,10.17,1.99,14.82454,14.82454,14.82455
0,18.21791367,2.44,1.36,3.291723,3.291723,3.291723
0,18.21791367,9.51,1.96,5.482474,5.482474,5.482475
0,18.21791367,10.88,2.03,9.711571,9.711573,9.711575
0,18.21791367,7.73,1.86,30.66491,30.66491,30.66492
0,18.21791367,5.02,1.66,27.04033,27.04033,27.04034
0,18.21791367,0.86,1,292.4966,292.4966,292.4966
0,18.21791367,6.4,1.77,7.07806,7.07806,7.078062
0,18.21791367,3.88,1.55,29.58953,29.58953,29.58954
0,18.21791367,5.82,1.72,182.3954,182.3954,182.3954
0,18.21791367,1.4,1.15,561.4761,561.4761,561.4763
0,18.21791367,1.07,1.06,23.03062,23.03063,23.03063
0,18.21791367,2.81,1.41,384.5724,384.5725,384.5725
0,18.21791367,8.48,1.9,37.18641,37.18642,37.18642
0,18.21791367,1.54,1.19,100.0145,100.0145,100.0145
0,18.21791367,14.15,2.16,24.27367,24.27367,24.27367
0,18.21791367,5.14,1.67,99.7039,99.7039,99.70393
0,18.21791367,1.49,1.18,42.49217,42.49218,42.49218
0,18.21791367,5.82,1.72,40.29136,40.29137,40.29137
0,18.21791367,7.21,1.83,72.1032,72.10322,72.10323
0,18.21791367,5.14,1.67,19.49493,19.49493,19.49493
0,18.21791367,1.75,1.23,82.46839,82.46839,82.46841
0,18.21791367,0.89,1.01,53.43964,53.43965,53.43965
0,18.21791367,3.69,1.52,316.8871,316.8872,316.8872
0,18.21791367,12.69,2.11,23.42986,23.42986,23.42986
0,18.21791367,3.22,1.47,69.73354,69.73355,69.73356
0,18.21791367,19.11,2.32,17.0484,17.0484,17.0484
0,18.21791367,13.26,2.13,647.0396,647.0396,647.0397
0,18.21791367,7.73,1.86,32.84923,32.84923,32.84924
0,18.21791367,6.4,1.77,5.692041,5.692041,5.692043
0,18.21791367,3.59,1.51,58.45542,58.45542,58.45543
0,18.21791367,3.4,1.49,16.63113,16.63113,16.63114
0,18.21791367,2.81,1.41,119.5905,119.5905,119.5905
0,18.21791367,15.76,2.22,19.05033,19.05034,19.05034
0,18.21791367,5.02,1.66,125.1756,125.1756,125.1756
0,18.21791367,2.3,1.33,7.427711,7.427711,7.427712
0,18.21791367,1.54,1.19,7.028603,7.028604,7.028604
0,18.21791367,1.59,1.2,73.7249,73.72491,73.72491
0,18.21791367,3.99,1.56,148.5602,148.5602,148.5602
0,18.21791367,17.55,2.27,2.288991,2.288991,2.288992
0,18.21791367,13.26,2.13,4.048758,4.048759,4.048759
0,18.21791367,0.68,0.93,19.64389,19.64389,19.6439
0,18.21791367,2.23,1.32,64.3171,64.31712,64.31713
0,18.21791367,0.49,0.84,38.71819,38.71819,38.7182
0,18.21791367,2.3,1.33,80.84019,80.84019,80.84022
0,18.21791367,7.56,1.85,34.27444,34.27444,34.27444
0,18.21791367,5.27,1.68,71.61835,71.61835,71.61837
0,18.21791367,1.49,1.18,8.527657,8.527658,8.52766
0,18.21791367,6.1,1.75,225.9471,225.9471,225.9472
0,18.21791367,26.81,2.5,5.910576,5.910576,5.910578
0,18.21791367,5.82,1.72,973.6771,973.6772,973.6773
0,18.21791367,4.2,1.58,2545.467,2545.467,2545.468
0,18.21791367,0.63,0.91,815.5963,815.5964,815.5966
0,18.21791367,23.62,2.43,100.1681,100.1681,100.1681
0,18.21791367,3.14,1.46,1318.838,1318.838,1318.839
0,18.21791367,12.42,2.09,111.2722,111.2723,111.2723
0,18.21791367,4.77,1.64,485.2695,485.2695,485.2696
0,18.21791367,4.89,1.65,185.7668,185.7668,185.7668
0,18.21791367,1.23,1.11,4422.53,4422.53,4422.531
0,18.21791367,2.37,1.34,1637.885,1637.885,1637.886
0,18.21791367,8.29,1.89,159.5441,159.5441,159.5441
0,18.21791367,1.49,1.18,651.6836,651.6837,651.6838
0,18.21791367,1.4,1.15,77.42004,77.42004,77.42004
0,18.21791367,0.36,0.76,367.2571,367.2571,367.2573
0,18.21791367,0.22,0.65,556.7078,556.7078,556.7078
0,18.21791367,0.56,0.87,210.7515,210.7516,210.7516
0,18.21791367,0.36,0.76,261.2438,261.2439,261.2439
0,18.21791367,0.6,0.9,6733.459,6733.461,6733.461
0,18.21791367,1.4,1.15,195.0811,195.0811,195.0812
0,18.21791367,4.54,1.61,186.562,186.562,186.5621
0,18.21791367,9.51,1.96,117.0242,117.0242,117.0243
0,18.21791367,3.69,1.52,713.1526,713.1528,713.1528
0,18.21791367,0.25,0.68,210.6165,210.6165,210.6166
0,18.21791367,0.29,0.72,1445.444,1445.444,1445.445
0,18.21791367,0.58,0.88,626.9587,626.9588,626.9589
0,18.21791367,1.14,1.09,3451.681,3451.681,3451.682
0,18.21791367,0.34,0.75,489.9436,489.9437,489.9438
0,18.21791367,3.22,1.47,39.28318,39.2832,39.28321
0,18.21791367,1.54,1.19,502.9628,502.9628,502.9628
0,18.21791367,0.39,0.78,2993.51,2993.51,2993.51
0,18.21791367,2.1,1.3,68.38081,68.38081,68.38084
0,18.21791367,5.27,1.68,606.7762,606.7764,606.7765
0,18.21791367,1.07,1.06,23.509,23.509,23.50901
0,18.21791367,3.69,1.52,1219.903,1219.903,1219.903
0,18.21791367,0.71,0.94,221.7118,221.7119,221.7119
0,18.21791367,1.59,1.2,735.0216,735.0218,735.022
0,18.21791367,2.04,1.29,239.267,239.2671,239.2671
0,18.21791367,2.17,1.31,606.6573,606.6575,606.6575
0,18.21791367,0.99,1.04,227.589,227.5891,227.5891
0,18.21791367,1.31,1.13,72.64885,72.64886,72.64886
0,18.21791367,0.99,1.04,1070.206,1070.206,1070.206
0,18.21791367,0.49,0.84,762.972,762.972,762.9722
0,18.21791367,12.69,2.11,57.9494,57.94941,57.94942
0,18.21791367,0.41,0.8,372.8468,372.8468,372.8469
0,18.21791367,3.4,1.49,6.378269,6.378271,6.378272
0,18.21791367,0.17,0.6,104.5847,104.5847,104.5847
0,18.21791367,4.54,1.61,119.7036,119.7036,119.7036
0,18.21791367,6.72,1.79,346.9966,346.9967,346.9968
0,18.21791367,3.69,1.52,286.2322,286.2322,286.2323
0,18.21791367,2.3,1.33,206.7898,206.7898,206.7898
0,18.21791367,0.36,0.76,173.2397,173.2397,173.2397
0,18.21791367,1.14,1.09,4793.25,4793.25,4793.251
0,18.21791367,1.35,1.14,263.4486,263.4486,263.4486
0,18.21791367,1.92,1.27,245.4797,245.4797,245.4797
0,18.21791367,3.78,1.53,1154.769,1154.769,1154.769
0,18.21791367,1.07,1.06,867.2937,867.2938,867.2938
0,18.21791367,1.75,1.23,163.0962,163.0962,163.0962
0,18.21791367,8.48,1.9,8.096533,8.096533,8.096534
0,18.21791367,1.07,1.06,1527.598,1527.598,1527.598
0,18.21791367,0.74,0.95,467.7715,467.7715,467.7716
0,18.21791367,4.65,1.62,4.210315,4.210315,4.210316
0,18.21791367,0.45,0.82,1077.839,1077.839,1077.839
0,18.21791367,2.37,1.34,238.6422,238.6422,238.6422
0,18.21791367,2.04,1.29,1799.37,1799.371,1799.371
0,18.21791367,2.81,1.41,1585.703,1585.704,1585.704
0,18.21791367,1.11,1.08,3.581064,3.581064,3.581065
0,18.21791367,0.66,0.92,134.8889,134.8889,134.889
0,18.21791367,5.82,1.72,21.80434,21.80434,21.80434
0,18.21791367,15.76,2.22,8.623629,8.623629,8.62363
0,18.21791367,4.54,1.61,88.61337,88.61337,88.61338
0,18.21791367,0.43,0.81,232.8275,232.8275,232.8275
0,18.21791367,0.96,1.03,349.3336,349.3337,349.3337
0,18.21791367,12.15,2.08,2080.735,2080.735,2080.735
0,18.21791367,3.4,1.49,174.6624,174.6624,174.6624
0,18.21791367,11.62,2.06,17.40456,17.40456,17.40457
0,18.21791367,0.92,1.02,446.6963,446.6963,446.6964
0,18.21791367,1.59,1.2,55.43222,55.43222,55.43223
0,18.21791367,1.86,1.25,872.7725,872.7726,872.7726
0,18.21791367,0.36,0.76,40.54942,40.54942,40.54943
0,18.21791367,4.54,1.61,9.746129,9.74613,9.746132
0,18.21791367,14.15,2.16,11.32312,11.32312,11.32313
0,18.21791367,3.22,1.47,316.0836,316.0836,316.0836
0,18.21791367,2.17,1.31,365.0538,365.0538,365.0539
0,18.21791367,10.64,2.02,1990.426,1990.426,1990.426
0,18.21791367,0.37,0.77,434.1461,434.1461,434.1461
0,18.21791367,14.78,2.18,0.1514998,0.1514998,0.1514998
0,18.21791367,2.37,1.34,342.662,342.662,342.6622
0,18.21791367,25.16,2.46,3.203778,3.203779,3.203779
0,18.21791367,4.2,1.58,5.201677,5.201678,5.201679
0,18.21791367,0.58,0.88,241.9549,241.9549,241.955
0,18.21791367,18.31,2.3,189.0651,189.0651,189.0652
0,18.21791367,8.1,1.88,29.39583,29.39583,29.39583
0,18.21791367,6.56,1.78,67.10299,67.10299,67.103
0,18.21791367,1.75,1.23,6.568212,6.568213,6.568213
0,18.21791367,1.12,1.08,2.376538,2.376538,2.376539
0,18.21791367,0.34,0.75,54.03175,54.03175,54.03176
0,18.21791367,7.38,1.84,8.819375,11.35653,14.87667
0,18.21791367,0.32,0.58,1323.287,1323.287,1323.287
0,3.82,3.82,1.54,6.161074,6.161075,6.161076
0,18.21791367,2.19,1.31,34.87928,34.87929,34.8793
0,18.21791367,3.18,1.48,18.75731,18.75731,18.75731
0,3.18,3.18,1.46,0.000817312,0.000817312,0.000817312
0,9.22,9.22,1.94,0.001695725,0.001695725,0.001695725
0,5.4,5.4,1.69,0.001602734,0.001602734,0.001602734
0,1.66,1.66,1.21,0.003079489,0.003079489,0.003079489
0,1.43,1.43,1.16,0.000483759,0.00048376,0.00048376
0,4.45,4.45,1.6,0.005622609,0.005622609,0.00562261
0,0.02,0.02,0.31,144.0443,144.0443,144.0443
0,4.13,4.13,1.57,38.67221,40.1304,41.65875
0,3.82,3.82,1.54,23.38198,24.58247,25.86167
0,1.97,1.97,1.28,0.02406177,0.03782037,0.06296429
0,2,2,1.28,31.02185,42.28194,59.15136
0,3.12,3.12,1.45,11.40699,12.10677,12.86143
0,3.5,3.5,1.5,2.820614,3.300297,3.886719
0,6.67,6.67,1.79,0.2379977,0.252598,0.2683434
0,1.75,1.75,1.23,23.15324,26.06045,29.44035
0,1.83,1.83,1.25,5.151824,8.00741,13.14341
0,9.22,9.22,1.94,0.03793586,0.03793586,0.03793586
0,18.21791367,1.38,1.06,2.244729,2.244729,2.244729
0,18.21791367,0.35,0.75,0.1308402,0.1308402,0.1308402
0,18.21791367,9.22,1.87,3233.158,3431.501,3645.4
0,0,0,0.1,932.1921178,936.314307,943.1535689
0,18.21791367,10.9,2.03,64.80536,64.80537,64.80537
0,1.91,1.91,1.26,5.920691,7.918681,10.83611
0,7.69,7.69,1.86,0.02075247,0.05967677,0.2461234
0,0.76,0.76,0.96,9.110547,9.110548,9.110549
0,0.99,0.99,1.04,4.674975,5.060307,5.48639
0,1.14,1.14,1.09,2.268338,2.915344,3.81074
1,7.26,7.26,1.83,0.5515569,0.6630019,0.804139
1,2.7,2.7,1.4,0.290249,0.3020295,0.3144201
1,2.7,2.7,1.4,0.5306531,0.5632069,0.5983137
1,8.7,8.7,1.92,0.3020603,0.3673006,0.4511845
1,7.63,7.63,1.85,0.4476868,0.5656049,0.7251003
1,7.09,7.09,1.82,0.3895282,0.6771687,1.285592
1,4.8,4.8,1.64,0.2900587,0.4342851,0.6803408
1,5.26875,2.81,1.41,0.388223,0.388223,0.388223
1,5.26875,14.78,2.18,0.4267516,0.4267516,0.4267517
1,5.26875,6.14,1.75,0.2687829,0.3395788,0.4353369
1,5.26875,2.34,1.34,0.6466799,0.6999821,0.7589214
1,5.26875,2.73,1.4,0.4901548,0.4901549,0.4901549
1,5.26875,1.26,1.12,0.6504719,0.650472,0.6504722
1,5.26875,6.64,1.43,0.2341805,0.4071072,0.7728854
1,1.27,1.27,1.12,0.6562118,0.6562118,0.6562119
1,5.26875,0.64,0.92,0.6544079,0.654408,0.6544082
2,8.3,8.3,1.89,0.9960187,1.234564,1.549138
2,6.4,6.4,1.77,0.6584886,0.785473,0.9446748
2,2.89,2.89,1.42,1.003524,1.220269,1.498954
2,9.9,9.9,1.98,0.6164306,0.6804333,0.7529997
2,3.8,3.8,1.54,0.8427715,0.8769776,0.9129552
2,5.4,5.4,1.69,0.9315086,0.9886534,1.05028
2,2.02,2.02,1.28,0.776563,1.207001,1.981179
2,4.78,9.49,1.96,1.146929,1.146929,1.146929
2,4.78,16.46,2.24,0.924324,0.924324,0.9243242
2,4.78,2.73,1.4,1.461332,1.461332,1.461333
2,4.78,20.36,2.35,1.106029,1.106029,1.106029
2,4.78,13.85,2.15,0.7885342,1.272237,2.189932
2,4.78,4.54,1.61,1.097676,1.097676,1.097677
2,4.78,7.04,1.81,0.898436,0.8984361,0.8984361
2,4.78,3.32,1.48,1.005184,1.222288,1.501434
2,4.78,26.81,2.5,1.289531,1.289531,1.289532
2,4.78,1.27,1.12,1.298292,1.377937,1.46383
2,4.78,7.75,1.86,0.7514458,1.43441,3.096766
2,4.78,19.53,2.33,0.7188641,0.8910313,1.118071
2,4.78,4.72,1.63,1.109832,1.109832,1.109833
2,4.78,12.69,2.11,0.832599,0.8325992,0.8325992
2,4.78,16.81,2.25,1.20485,1.20485,1.204851
2,4.78,6.56,1.78,1.344376,1.344376,1.344376
2,4.78,26.25,2.49,0.9229547,0.9229549,0.9229552
2,4.78,6.56,1.78,0.9021728,0.9021729,0.902173
2,4.78,25.16,2.46,1.105641,1.105641,1.105641
2,4.78,7.92,1.87,1.38738,1.38738,1.387381
2,1.4,1.4,1.15,1.176261,1.474785,1.874486
2,4.29,4.29,1.59,1.369828,1.512054,1.673311
2,4.78,0.41,0.77,1.129725,1.129725,1.129725
2,3.4,3.4,1.49,1.128213,1.398419,1.754743
0,18.21791367,8.1,1.99,2308.751,2440.741,2582.373
0,18.21791367,12.05,2.74,456.1121,576.2495,738.7465
0,18.21791367,4.61,1.8,4.104028,4.104029,4.104029
0,18.21791367,7.55,2.25,45.93164,53.53564,62.78501
0,18.21791367,12.59,2.44,142.5044,252.4029,491.3806
0,11.8,11.83,2.53,22.12554,32.81836,50.82289
0,18.21791367,9.9,2.42,128.3235,128.3235,128.3235
0,375.45,530.96,3.7,4.093838,5.579791,7.805985
0,11.51,16.69,2.59,23.67868,27.65208,32.49744
0,5.24,5.25,2,1561.497,1561.498,1561.498
0,6.84,6.87,2,462.8623,462.8623,462.8623
0,14.56,14.62,2.71,71.37283,71.37283,71.37285
0,7.95,7.95,2.04,9.797446,9.797448,9.797449
0,34.96,34.97,2.8,384.9721,384.9722,384.9722
0,4.18,4.19,1.71,439.6593,439.6593,439.6595
0,3.85,3.85,1.9,326.4021,326.4021,326.4022
0,4.16,4.17,1.99,222.1013,222.1013,222.1013
0,5.96,5.98,2.31,394.1705,410.1689,426.9959
0,6.93,6.93,2.35,40.83221,40.83221,40.83222
0,60.09,60.09,3.65,160.2517,222.5764,318.3864
0,2.99,2.99,1.51,26.11889,53.75992,129.3627
0,8.93,8.93,2.22,20.24718,20.24718,20.24718
0,10.32,10.44,2.5,92.21342,92.21343,92.21344
0,11.16,11.17,2.55,19.30699,19.30699,19.307
0,8.58,8.58,2.17,36.39037,36.39037,36.39038
0,16.11,16.14,2.41,63.08414,63.08415,63.08415
0,0.07,0.07,0.58,10.55583,10.55583,10.55583
0,79.41,79.42,3.92,50.94779,63.14973,79.24062
0,18.21791367,13.99,2.8,13.96431,13.96431,13.96431
0,18.21791367,66.77,3.36,84.85925,84.85926,84.85928
0,18.21791367,41.33,3.1,28.41669,28.4167,28.41671
0,18.21791367,61.04,3.1,17.14235,17.14236,17.14236
0,18.21791367,7.31,2.15,24.97865,26.19894,27.49533
0,18.21791367,7.44,2.43,113.3807,113.3807,113.3807
0,18.21791367,15.26,2.8,78.18585,78.18587,78.18588
0,18.21791367,69.95,3.47,6.051062,6.051062,6.051064
0,18.21791367,8.58,2.51,3.89979,3.899791,3.899792
0,18.21791367,6.84,2.36,117.1765,117.1765,117.1765
0,18.21791367,0.86,1.06,459.1327,459.1327,459.1328
0,18.21791367,8.27,2.02,6.406398,6.406399,6.406401
0,18.21791367,4.71,1.8,31.41201,31.41201,31.41202
0,18.21791367,4.9,1.9,2.64429,2.64429,2.644291
0,18.21791367,317.94,4.48,18389.41,20698.45,23382.93
0,18.21791367,0.86,1.09,4.20721,4.20721,4.207211
1,5.26875,0.67,1.04,0.3772893,0.3772893,0.3772893
